isoform	tau	group
ENSRNOT00000029994	5.92E-07	968
ENSRNOT00000048828	5.92E-07	12893
ENSRNOT00000057773	5.92E-07	1171
ENSRNOT00000021344	5.92E-07	21272
ENSRNOT00000043125	5.93E-07	9183
ENSRNOT00000023237	5.93E-07	5783
ENSRNOT00000013193	5.93E-07	5206
ENSRNOT00000013095	5.94E-07	6517
ENSRNOT00000017496	5.94E-07	11478
ENSRNOT00000025088	5.95E-07	2334
ENSRNOT00000033952	5.95E-07	4037
ENSRNOT00000003565	5.95E-07	12834
ENSRNOT00000064463	5.95E-07	3343
ENSRNOT00000040493	5.96E-07	4844
ENSRNOT00000048405	5.97E-07	13986
ENSRNOT00000043447	5.97E-07	6418
ENSRNOT00000031419	5.97E-07	10886
ENSRNOT00000026979	5.97E-07	10828
ENSRNOT00000064630	5.98E-07	10144
ENSRNOT00000019383	5.98E-07	13746
ENSRNOT00000005165	5.99E-07	22252
ENSRNOT00000061558	5.99E-07	14058
ENSRNOT00000040365	5.99E-07	15704
ENSRNOT00000043477	5.99E-07	10733
ENSRNOT00000019780	5.99E-07	14148
ENSRNOT00000026915	5.99E-07	10892
ENSRNOT00000050088	5.99E-07	16384
ENSRNOT00000041344	6.00E-07	17251
ENSRNOT00000056523	6.00E-07	4029
ENSRNOT00000008479	6.00E-07	2849
ENSRNOT00000058530	6.01E-07	12034
ENSRNOT00000003438	6.01E-07	13739
ENSRNOT00000018276	6.01E-07	2710
ENSRNOT00000009519	6.01E-07	13973
ENSRNOT00000066623	6.02E-07	6542
ENSRNOT00000022390	6.02E-07	7619
ENSRNOT00000052249	6.02E-07	9211
ENSRNOT00000042415	6.03E-07	15306
ENSRNOT00000013019	6.03E-07	5600
ENSRNOT00000067666	6.04E-07	5029
ENSRNOT00000020338	6.04E-07	12825
ENSRNOT00000064921	6.04E-07	15939
ENSRNOT00000011887	6.04E-07	21956
ENSRNOT00000066686	6.04E-07	2294
ENSRNOT00000018434	6.05E-07	2203
ENSRNOT00000028109	6.05E-07	2995
ENSRNOT00000063856	6.05E-07	14183
ENSRNOT00000020685	6.05E-07	23848
ENSRNOT00000049362	6.06E-07	4380
ENSRNOT00000001953	6.07E-07	3723
ENSRNOT00000030319	6.07E-07	782
ENSRNOT00000059621	6.07E-07	10997
ENSRNOT00000058221	6.07E-07	1522
ENSRNOT00000011434	6.07E-07	24062
ENSRNOT00000066762	6.07E-07	16255
ENSRNOT00000039945	6.08E-07	22077
ENSRNOT00000067647	6.08E-07	17665
ENSRNOT00000057685	6.08E-07	20410
ENSRNOT00000010463	6.09E-07	11584
ENSRNOT00000014080	6.09E-07	23357
ENSRNOT00000060962	6.09E-07	22179
ENSRNOT00000043784	6.09E-07	9969
ENSRNOT00000059554	6.10E-07	11110
ENSRNOT00000058837	6.10E-07	13166
ENSRNOT00000037943	6.10E-07	12245
ENSRNOT00000051539	6.10E-07	3237
ENSRNOT00000021135	6.10E-07	22646
ENSRNOT00000011694	6.10E-07	21484
ENSRNOT00000056527	6.10E-07	21965
ENSRNOT00000010636	6.10E-07	24502
ENSRNOT00000064074	6.11E-07	16760
ENSRNOT00000001778	6.11E-07	4236
ENSRNOT00000021320	6.12E-07	21346
ENSRNOT00000067681	6.12E-07	8026
ENSRNOT00000044650	6.12E-07	16686
ENSRNOT00000022250	6.12E-07	22068
ENSRNOT00000045111	6.13E-07	15036
ENSRNOT00000026539	6.13E-07	12494
ENSRNOT00000032427	6.13E-07	8272
ENSRNOT00000007247	6.14E-07	19243
ENSRNOT00000046330	6.14E-07	6060
ENSRNOT00000057827	6.14E-07	17724
ENSRNOT00000065414	6.14E-07	12781
ENSRNOT00000001017	6.15E-07	18698
ENSRNOT00000048926	6.15E-07	23897
ENSRNOT00000004620	6.16E-07	23525
ENSRNOT00000018543	6.16E-07	3157
ENSRNOT00000000790	6.16E-07	18171
ENSRNOT00000067822	6.16E-07	651
ENSRNOT00000068736	6.17E-07	14050
ENSRNOT00000009757	6.17E-07	13449
ENSRNOT00000036394	6.18E-07	24286
ENSRNOT00000040382	6.18E-07	16349
ENSRNOT00000008714	6.18E-07	1933
ENSRNOT00000046138	6.18E-07	4186
ENSRNOT00000040771	6.19E-07	10687
ENSRNOT00000064530	6.19E-07	15320
ENSRNOT00000050179	6.20E-07	16836
ENSRNOT00000050354	6.20E-07	9887
ENSRNOT00000066696	6.20E-07	23208
ENSRNOT00000003020	6.21E-07	14769
ENSRNOT00000033420	6.21E-07	14410
ENSRNOT00000066207	6.21E-07	13775
ENSRNOT00000054901	6.21E-07	18886
ENSRNOT00000006019	6.21E-07	11000
ENSRNOT00000001069	6.21E-07	17179
ENSRNOT00000022863	6.21E-07	6178
ENSRNOT00000007501	6.22E-07	17428
ENSRNOT00000007112	6.22E-07	19288
ENSRNOT00000019393	6.22E-07	15120
ENSRNOT00000017713	6.22E-07	4679
ENSRNOT00000066873	6.22E-07	4509
ENSRNOT00000040393	6.22E-07	8916
ENSRNOT00000019072	6.23E-07	352
ENSRNOT00000060161	6.23E-07	24193
ENSRNOT00000029568	6.23E-07	1187
ENSRNOT00000021342	6.23E-07	23444
ENSRNOT00000061342	6.23E-07	22459
ENSRNOT00000034498	6.23E-07	22763
ENSRNOT00000063862	6.23E-07	11682
ENSRNOT00000019654	6.24E-07	13334
ENSRNOT00000026572	6.24E-07	12176
ENSRNOT00000030235	6.25E-07	13378
ENSRNOT00000036625	6.25E-07	13765
ENSRNOT00000021001	6.25E-07	22591
ENSRNOT00000011255	6.26E-07	23698
ENSRNOT00000015266	6.26E-07	8958
ENSRNOT00000022680	6.26E-07	6674
ENSRNOT00000045820	6.27E-07	16761
ENSRNOT00000035257	6.27E-07	22016
ENSRNOT00000028081	6.27E-07	3339
ENSRNOT00000029999	6.27E-07	11108
ENSRNOT00000048319	6.27E-07	24560
ENSRNOT00000021063	6.27E-07	22622
ENSRNOT00000018843	6.27E-07	1372
ENSRNOT00000067540	6.28E-07	17749
ENSRNOT00000014135	6.28E-07	23291
ENSRNOT00000026596	6.29E-07	12194
ENSRNOT00000060495	6.29E-07	6992
ENSRNOT00000056232	6.29E-07	6488
ENSRNOT00000048862	6.29E-07	2774
ENSRNOT00000056097	6.30E-07	20542
ENSRNOT00000003789	6.30E-07	15455
ENSRNOT00000029045	6.30E-07	1498
ENSRNOT00000044778	6.30E-07	4143
ENSRNOT00000058215	6.31E-07	14607
ENSRNOT00000035699	6.31E-07	8069
ENSRNOT00000056068	6.31E-07	5102
ENSRNOT00000034328	6.31E-07	15087
ENSRNOT00000037931	6.31E-07	8982
ENSRNOT00000067899	6.31E-07	7815
ENSRNOT00000015310	6.32E-07	8550
ENSRNOT00000061351	6.32E-07	21119
ENSRNOT00000030440	6.32E-07	20305
ENSRNOT00000016835	6.32E-07	20572
ENSRNOT00000014009	6.32E-07	23702
ENSRNOT00000032077	6.34E-07	24471
ENSRNOT00000019759	6.34E-07	13665
ENSRNOT00000042573	6.34E-07	18897
ENSRNOT00000066437	6.34E-07	10354
ENSRNOT00000001588	6.34E-07	5180
ENSRNOT00000050593	6.35E-07	18681
ENSRNOT00000030562	6.35E-07	16240
ENSRNOT00000045765	6.36E-07	2518
ENSRNOT00000064801	6.36E-07	7988
ENSRNOT00000066370	6.36E-07	14341
ENSRNOT00000035512	6.36E-07	23670
ENSRNOT00000037771	6.37E-07	6500
ENSRNOT00000015018	6.37E-07	24026
ENSRNOT00000020914	6.37E-07	23094
ENSRNOT00000036023	6.38E-07	11288
ENSRNOT00000003568	6.39E-07	12874
ENSRNOT00000028940	6.39E-07	21027
ENSRNOT00000002790	6.40E-07	15613
ENSRNOT00000016287	6.40E-07	20020
ENSRNOT00000050067	6.40E-07	16091
ENSRNOT00000058887	6.40E-07	17633
ENSRNOT00000009283	6.40E-07	949
ENSRNOT00000030922	6.41E-07	12699
ENSRNOT00000060225	6.41E-07	23886
ENSRNOT00000046551	6.41E-07	16536
ENSRNOT00000047645	6.41E-07	8607
ENSRNOT00000061219	6.42E-07	7157
ENSRNOT00000039296	6.43E-07	9743
ENSRNOT00000056256	6.43E-07	15947
ENSRNOT00000000889	6.43E-07	17694
ENSRNOT00000033780	6.43E-07	22761
ENSRNOT00000058860	6.43E-07	21682
ENSRNOT00000064951	6.44E-07	5608
ENSRNOT00000044678	6.44E-07	16296
ENSRNOT00000016799	6.44E-07	19068
ENSRNOT00000026887	6.44E-07	11480
ENSRNOT00000024354	6.45E-07	16153
ENSRNOT00000005909	6.45E-07	8365
ENSRNOT00000066605	6.45E-07	9835
ENSRNOT00000064357	6.45E-07	16447
ENSRNOT00000030489	6.45E-07	15058
ENSRNOT00000004854	6.46E-07	22730
ENSRNOT00000021161	6.46E-07	21886
ENSRNOT00000034289	6.46E-07	2619
ENSRNOT00000039574	6.46E-07	22
ENSRNOT00000057180	6.47E-07	15491
ENSRNOT00000002300	6.48E-07	2631
ENSRNOT00000055034	6.49E-07	24400
ENSRNOT00000004017	6.49E-07	661
ENSRNOT00000067362	6.49E-07	6294
ENSRNOT00000068754	6.49E-07	8073
ENSRNOT00000005195	6.50E-07	21708
ENSRNOT00000009056	6.50E-07	823
ENSRNOT00000032200	6.50E-07	13499
ENSRNOT00000019925	6.51E-07	11738
ENSRNOT00000043647	6.51E-07	17199
ENSRNOT00000001685	6.51E-07	4704
ENSRNOT00000043390	6.51E-07	14311
ENSRNOT00000013732	6.51E-07	252
ENSRNOT00000051151	6.52E-07	8058
ENSRNOT00000046129	6.52E-07	3417
ENSRNOT00000046707	6.52E-07	580
ENSRNOT00000045379	6.52E-07	4213
ENSRNOT00000051757	6.52E-07	20648
ENSRNOT00000047672	6.53E-07	1658
ENSRNOT00000012743	6.54E-07	6982
ENSRNOT00000047273	6.54E-07	17756
ENSRNOT00000056164	6.54E-07	2904
ENSRNOT00000044715	6.54E-07	18241
ENSRNOT00000065630	6.55E-07	3640
ENSRNOT00000057705	6.55E-07	1224
ENSRNOT00000044157	6.55E-07	22478
ENSRNOT00000058927	6.55E-07	24094
ENSRNOT00000055408	6.55E-07	16868
ENSRNOT00000058810	6.56E-07	13181
ENSRNOT00000012083	6.56E-07	9458
ENSRNOT00000013001	6.56E-07	5597
ENSRNOT00000059556	6.56E-07	11048
ENSRNOT00000026250	6.56E-07	13952
ENSRNOT00000026456	6.57E-07	12916
ENSRNOT00000017749	6.57E-07	8298
ENSRNOT00000027562	6.57E-07	4913
ENSRNOT00000007634	6.57E-07	16785
ENSRNOT00000020751	6.58E-07	24284
ENSRNOT00000068586	6.58E-07	6156
ENSRNOT00000033673	6.58E-07	18541
ENSRNOT00000047024	6.58E-07	18847
ENSRNOT00000009395	6.59E-07	14504
ENSRNOT00000052280	6.59E-07	19195
ENSRNOT00000033254	6.59E-07	10474
ENSRNOT00000025661	6.60E-07	894
ENSRNOT00000059339	6.60E-07	8826
ENSRNOT00000068675	6.61E-07	5682
ENSRNOT00000025430	6.61E-07	1032
ENSRNOT00000055797	6.61E-07	24139
ENSRNOT00000007001	6.61E-07	19247
ENSRNOT00000026587	6.61E-07	14869
ENSRNOT00000014743	6.61E-07	24484
ENSRNOT00000031189	6.61E-07	15864
ENSRNOT00000041694	6.61E-07	24273
ENSRNOT00000046991	6.62E-07	11379
ENSRNOT00000005052	6.62E-07	22727
ENSRNOT00000065846	6.62E-07	20298
ENSRNOT00000044997	6.63E-07	15718
ENSRNOT00000047001	6.63E-07	17682
ENSRNOT00000012565	6.63E-07	20487
ENSRNOT00000047700	6.63E-07	13727
ENSRNOT00000023605	6.63E-07	18356
ENSRNOT00000056941	6.63E-07	3013
ENSRNOT00000036778	6.63E-07	15589
ENSRNOT00000007369	6.63E-07	17866
ENSRNOT00000035283	6.63E-07	8053
ENSRNOT00000021627	6.63E-07	21405
ENSRNOT00000013639	6.63E-07	305
ENSRNOT00000038589	6.63E-07	21547
ENSRNOT00000050980	6.64E-07	10274
ENSRNOT00000036601	6.64E-07	24647
ENSRNOT00000001264	6.64E-07	16589
ENSRNOT00000016222	6.65E-07	6981
ENSRNOT00000046580	6.65E-07	20832
ENSRNOT00000040961	6.65E-07	23921
ENSRNOT00000005476	6.66E-07	10377
ENSRNOT00000032599	6.66E-07	7363
ENSRNOT00000068420	6.66E-07	10019
ENSRNOT00000019298	6.66E-07	14166
ENSRNOT00000048592	6.66E-07	4962
ENSRNOT00000030276	6.67E-07	14319
ENSRNOT00000065140	6.67E-07	259
ENSRNOT00000058469	6.67E-07	14085
ENSRNOT00000001848	6.67E-07	7801
ENSRNOT00000068702	6.67E-07	12404
ENSRNOT00000067775	6.67E-07	21591
ENSRNOT00000046324	6.67E-07	16140
ENSRNOT00000000687	6.68E-07	18583
ENSRNOT00000020168	6.68E-07	13196
ENSRNOT00000066291	6.68E-07	19815
ENSRNOT00000042126	6.69E-07	2887
ENSRNOT00000027649	6.70E-07	4815
ENSRNOT00000003124	6.70E-07	14698
ENSRNOT00000031538	6.70E-07	14062
ENSRNOT00000003298	6.71E-07	13827
ENSRNOT00000064443	6.71E-07	1792
ENSRNOT00000065344	6.71E-07	24423
ENSRNOT00000044381	6.71E-07	16681
ENSRNOT00000018622	6.71E-07	2105
ENSRNOT00000049021	6.72E-07	11223
ENSRNOT00000046451	6.73E-07	17542
ENSRNOT00000051065	6.73E-07	22074
ENSRNOT00000056901	6.73E-07	3036
ENSRNOT00000039985	6.75E-07	19485
ENSRNOT00000040841	6.75E-07	24560
ENSRNOT00000023421	6.75E-07	3340
ENSRNOT00000057529	6.75E-07	1581
ENSRNOT00000024528	6.75E-07	20085
ENSRNOT00000061011	6.76E-07	12827
ENSRNOT00000060026	6.76E-07	3795
ENSRNOT00000055436	6.76E-07	16482
ENSRNOT00000037563	6.76E-07	24377
ENSRNOT00000060148	6.76E-07	19079
ENSRNOT00000041103	6.76E-07	17396
ENSRNOT00000031033	6.77E-07	19433
ENSRNOT00000057912	6.77E-07	23014
ENSRNOT00000037023	6.77E-07	7031
ENSRNOT00000008633	6.77E-07	2457
ENSRNOT00000067048	6.77E-07	11338
ENSRNOT00000052141	6.78E-07	12524
ENSRNOT00000065912	6.78E-07	14543
ENSRNOT00000038441	6.78E-07	2144
ENSRNOT00000064686	6.78E-07	14337
ENSRNOT00000036610	6.78E-07	24563
ENSRNOT00000024423	6.79E-07	4802
ENSRNOT00000055624	6.80E-07	12404
ENSRNOT00000051258	6.80E-07	3418
ENSRNOT00000065150	6.80E-07	11430
ENSRNOT00000068085	6.80E-07	1426
ENSRNOT00000042865	6.81E-07	18795
ENSRNOT00000034704	6.81E-07	8677
ENSRNOT00000032995	6.81E-07	2649
ENSRNOT00000067374	6.81E-07	13279
ENSRNOT00000024304	6.81E-07	4804
ENSRNOT00000044643	6.81E-07	21831
ENSRNOT00000001254	6.81E-07	16612
ENSRNOT00000012403	6.82E-07	7906
ENSRNOT00000049864	6.83E-07	3895
ENSRNOT00000004701	6.83E-07	23567
ENSRNOT00000066277	6.83E-07	3048
ENSRNOT00000054932	6.84E-07	17985
ENSRNOT00000030035	6.84E-07	9370
ENSRNOT00000026560	6.84E-07	12137
ENSRNOT00000048098	6.85E-07	1927
ENSRNOT00000055787	6.85E-07	19218
ENSRNOT00000042729	6.85E-07	809
ENSRNOT00000031317	6.85E-07	7036
ENSRNOT00000046981	6.85E-07	1082
ENSRNOT00000006341	6.86E-07	7195
ENSRNOT00000066330	6.86E-07	2662
ENSRNOT00000011073	6.86E-07	24118
ENSRNOT00000038349	6.87E-07	20602
ENSRNOT00000050005	6.87E-07	15002
ENSRNOT00000066520	6.87E-07	10718
ENSRNOT00000067336	6.87E-07	11107
ENSRNOT00000031161	6.87E-07	16432
ENSRNOT00000017937	6.88E-07	5243
ENSRNOT00000006672	6.88E-07	1222
ENSRNOT00000038121	6.88E-07	7599
ENSRNOT00000018586	6.88E-07	1700
ENSRNOT00000066574	6.89E-07	20069
ENSRNOT00000044855	6.89E-07	20367
ENSRNOT00000023618	6.89E-07	17849
ENSRNOT00000037016	6.90E-07	9463
ENSRNOT00000016481	6.90E-07	19462
ENSRNOT00000058941	6.90E-07	8862
ENSRNOT00000044960	6.90E-07	21342
ENSRNOT00000023180	6.90E-07	19292
ENSRNOT00000061185	6.91E-07	21564
ENSRNOT00000036854	6.91E-07	19506
ENSRNOT00000009139	6.91E-07	15934
ENSRNOT00000033685	6.91E-07	20488
ENSRNOT00000063846	6.91E-07	10145
ENSRNOT00000054975	6.91E-07	17589
ENSRNOT00000022373	6.92E-07	7287
ENSRNOT00000054931	6.93E-07	17986
ENSRNOT00000048457	6.93E-07	13868
ENSRNOT00000009496	6.93E-07	2824
ENSRNOT00000035071	6.94E-07	13959
ENSRNOT00000064668	6.94E-07	8354
ENSRNOT00000020230	6.94E-07	531
ENSRNOT00000054763	6.94E-07	18098
ENSRNOT00000016963	6.95E-07	18066
ENSRNOT00000061310	6.95E-07	15460
ENSRNOT00000064189	6.96E-07	7002
ENSRNOT00000064221	6.96E-07	18175
ENSRNOT00000027208	6.96E-07	6379
ENSRNOT00000066639	6.96E-07	8704
ENSRNOT00000003897	6.97E-07	5939
ENSRNOT00000036124	6.98E-07	642
ENSRNOT00000061442	6.98E-07	10625
ENSRNOT00000059826	6.99E-07	36
ENSRNOT00000004249	6.99E-07	11678
ENSRNOT00000005630	6.99E-07	9373
ENSRNOT00000064401	7.00E-07	15119
ENSRNOT00000038218	7.00E-07	13199
ENSRNOT00000001743	7.01E-07	4604
ENSRNOT00000034713	7.01E-07	7072
ENSRNOT00000008201	7.01E-07	3893
ENSRNOT00000017186	7.02E-07	17154
ENSRNOT00000048703	7.02E-07	2022
ENSRNOT00000010755	7.03E-07	10491
ENSRNOT00000004030	7.03E-07	596
ENSRNOT00000050574	7.03E-07	6221
ENSRNOT00000004577	7.03E-07	23588
ENSRNOT00000015769	7.03E-07	7496
ENSRNOT00000028387	7.04E-07	2040
ENSRNOT00000040408	7.04E-07	19582
ENSRNOT00000014254	7.04E-07	22886
ENSRNOT00000031749	7.04E-07	112
ENSRNOT00000006812	7.05E-07	19894
ENSRNOT00000010227	7.05E-07	11518
ENSRNOT00000038830	7.05E-07	19988
ENSRNOT00000058563	7.07E-07	23022
ENSRNOT00000010282	7.07E-07	257
ENSRNOT00000012043	7.07E-07	20522
ENSRNOT00000042292	7.07E-07	19727
ENSRNOT00000032996	7.07E-07	5553
ENSRNOT00000018668	7.07E-07	18465
ENSRNOT00000040567	7.08E-07	912
ENSRNOT00000058502	7.10E-07	13713
ENSRNOT00000038519	7.10E-07	9577
ENSRNOT00000021162	7.11E-07	22671
ENSRNOT00000065431	7.11E-07	14427
ENSRNOT00000014639	7.11E-07	11079
ENSRNOT00000029272	7.11E-07	3117
ENSRNOT00000067594	7.12E-07	14664
ENSRNOT00000010965	7.13E-07	24017
ENSRNOT00000015963	7.13E-07	8007
ENSRNOT00000040188	7.13E-07	1433
ENSRNOT00000043956	7.14E-07	18712
ENSRNOT00000060124	7.14E-07	24219
ENSRNOT00000038079	7.14E-07	7591
ENSRNOT00000056123	7.16E-07	560
ENSRNOT00000064252	7.16E-07	20928
ENSRNOT00000021694	7.17E-07	9405
ENSRNOT00000040845	7.17E-07	23855
ENSRNOT00000040042	7.17E-07	13453
ENSRNOT00000014229	7.18E-07	23341
ENSRNOT00000039571	7.18E-07	9021
ENSRNOT00000025554	7.19E-07	1441
ENSRNOT00000034797	7.19E-07	20478
ENSRNOT00000044158	7.20E-07	8768
ENSRNOT00000027139	7.20E-07	10434
ENSRNOT00000056508	7.20E-07	8536
ENSRNOT00000022428	7.21E-07	6793
ENSRNOT00000031391	7.21E-07	3179
ENSRNOT00000015188	7.22E-07	10071
ENSRNOT00000018883	7.24E-07	15541
ENSRNOT00000017413	7.24E-07	18966
ENSRNOT00000065459	7.24E-07	15600
ENSRNOT00000064062	7.25E-07	13976
ENSRNOT00000016971	7.25E-07	18042
ENSRNOT00000033367	7.25E-07	21100
ENSRNOT00000038809	7.25E-07	11712
ENSRNOT00000039164	7.25E-07	12375
ENSRNOT00000040776	7.25E-07	10746
ENSRNOT00000045750	7.25E-07	23327
ENSRNOT00000040598	7.26E-07	4948
ENSRNOT00000051911	7.26E-07	10191
ENSRNOT00000030173	7.26E-07	1148
ENSRNOT00000011044	7.26E-07	24057
ENSRNOT00000006849	7.26E-07	6234
ENSRNOT00000042760	7.26E-07	8135
ENSRNOT00000066772	7.26E-07	19506
ENSRNOT00000061240	7.27E-07	15699
ENSRNOT00000056772	7.27E-07	3505
ENSRNOT00000047448	7.27E-07	3604
ENSRNOT00000013286	7.27E-07	5078
ENSRNOT00000056255	7.27E-07	4570
ENSRNOT00000068208	7.28E-07	17947
ENSRNOT00000048349	7.28E-07	10514
ENSRNOT00000044096	7.28E-07	4985
ENSRNOT00000000623	7.28E-07	18655
ENSRNOT00000049967	7.29E-07	1200
ENSRNOT00000060471	7.29E-07	7086
ENSRNOT00000055334	7.29E-07	24492
ENSRNOT00000058553	7.29E-07	13676
ENSRNOT00000065852	7.29E-07	21788
ENSRNOT00000005711	7.29E-07	8891
ENSRNOT00000032568	7.30E-07	21076
ENSRNOT00000005520	7.30E-07	10402
ENSRNOT00000065760	7.31E-07	20690
ENSRNOT00000018643	7.31E-07	1646
ENSRNOT00000002838	7.32E-07	15560
ENSRNOT00000058319	7.32E-07	2195
ENSRNOT00000023910	7.32E-07	16774
ENSRNOT00000021271	7.33E-07	22281
ENSRNOT00000068191	7.33E-07	19394
ENSRNOT00000018918	7.34E-07	15488
ENSRNOT00000001163	7.34E-07	17056
ENSRNOT00000022455	7.34E-07	7080
ENSRNOT00000013240	7.35E-07	6604
ENSRNOT00000041718	7.35E-07	23961
ENSRNOT00000045422	7.35E-07	14913
ENSRNOT00000007598	7.36E-07	16816
ENSRNOT00000038872	7.36E-07	14203
ENSRNOT00000007466	7.37E-07	17362
ENSRNOT00000059474	7.37E-07	11221
ENSRNOT00000018606	7.37E-07	1722
ENSRNOT00000014449	7.38E-07	23270
ENSRNOT00000059121	7.39E-07	12328
ENSRNOT00000061140	7.39E-07	21602
ENSRNOT00000051135	7.40E-07	22312
ENSRNOT00000066086	7.40E-07	6764
ENSRNOT00000017452	7.41E-07	5626
ENSRNOT00000037595	7.41E-07	14589
ENSRNOT00000016056	7.41E-07	6594
ENSRNOT00000019695	7.41E-07	14749
ENSRNOT00000001699	7.43E-07	4675
ENSRNOT00000035409	7.43E-07	5581
ENSRNOT00000025024	7.43E-07	2468
ENSRNOT00000015693	7.44E-07	1275
ENSRNOT00000016256	7.44E-07	6577
ENSRNOT00000065496	7.44E-07	5801
ENSRNOT00000045512	7.45E-07	5407
ENSRNOT00000046816	7.45E-07	9764
ENSRNOT00000028279	7.46E-07	2445
ENSRNOT00000067859	7.46E-07	147
ENSRNOT00000044547	7.46E-07	3595
ENSRNOT00000016423	7.46E-07	9990
ENSRNOT00000024157	7.46E-07	15823
ENSRNOT00000008285	7.47E-07	4875
ENSRNOT00000041155	7.47E-07	15607
ENSRNOT00000055202	7.47E-07	16319
ENSRNOT00000034784	7.47E-07	15626
ENSRNOT00000048482	7.47E-07	15626
ENSRNOT00000003260	7.48E-07	13837
ENSRNOT00000017542	7.49E-07	5265
ENSRNOT00000014616	7.49E-07	22062
ENSRNOT00000005102	7.49E-07	21923
ENSRNOT00000040918	7.50E-07	8431
ENSRNOT00000015404	7.50E-07	10965
ENSRNOT00000044012	7.50E-07	5069
ENSRNOT00000036248	7.51E-07	16952
ENSRNOT00000066972	7.51E-07	443
ENSRNOT00000020520	7.51E-07	23972
ENSRNOT00000054852	7.51E-07	12203
ENSRNOT00000008091	7.51E-07	17944
ENSRNOT00000044258	7.52E-07	15330
ENSRNOT00000057652	7.52E-07	21332
ENSRNOT00000067880	7.53E-07	9321
ENSRNOT00000041119	7.54E-07	2794
ENSRNOT00000015779	7.54E-07	6922
ENSRNOT00000006796	7.55E-07	5902
ENSRNOT00000011714	7.55E-07	9517
ENSRNOT00000027214	7.55E-07	6295
ENSRNOT00000012796	7.56E-07	7394
ENSRNOT00000049492	7.56E-07	5652
ENSRNOT00000037097	7.56E-07	196
ENSRNOT00000040672	7.56E-07	7783
ENSRNOT00000048403	7.57E-07	19317
ENSRNOT00000008753	7.57E-07	15936
ENSRNOT00000012147	7.57E-07	9523
ENSRNOT00000032552	7.57E-07	23113
ENSRNOT00000002894	7.57E-07	15248
ENSRNOT00000062062	7.58E-07	2777
ENSRNOT00000044971	7.58E-07	16772
ENSRNOT00000067813	7.58E-07	16381
ENSRNOT00000065216	7.58E-07	6008
ENSRNOT00000013011	7.58E-07	6089
ENSRNOT00000049143	7.59E-07	20678
ENSRNOT00000028971	7.59E-07	14955
ENSRNOT00000029708	7.60E-07	14530
ENSRNOT00000014692	7.60E-07	22453
ENSRNOT00000048106	7.60E-07	5417
ENSRNOT00000010924	7.60E-07	23648
ENSRNOT00000018042	7.60E-07	4074
ENSRNOT00000027501	7.61E-07	5950
ENSRNOT00000018039	7.61E-07	3577
ENSRNOT00000050749	7.61E-07	1803
ENSRNOT00000050142	7.62E-07	1345
ENSRNOT00000051655	7.62E-07	21331
ENSRNOT00000023475	7.62E-07	18404
ENSRNOT00000046764	7.62E-07	2456
ENSRNOT00000049993	7.63E-07	7372
ENSRNOT00000011166	7.63E-07	24597
ENSRNOT00000026088	7.64E-07	3378
ENSRNOT00000014273	7.64E-07	23763
ENSRNOT00000037464	7.65E-07	6883
ENSRNOT00000058858	7.65E-07	13160
ENSRNOT00000057430	7.65E-07	8742
ENSRNOT00000064456	7.66E-07	4963
ENSRNOT00000005475	7.66E-07	9955
ENSRNOT00000012035	7.66E-07	9489
ENSRNOT00000006747	7.67E-07	20411
ENSRNOT00000002545	7.67E-07	1716
ENSRNOT00000058198	7.67E-07	9207
ENSRNOT00000023065	7.67E-07	19777
ENSRNOT00000017490	7.67E-07	18963
ENSRNOT00000036680	7.68E-07	11290
ENSRNOT00000068174	7.68E-07	7815
ENSRNOT00000005521	7.68E-07	9905
ENSRNOT00000046625	7.68E-07	9885
ENSRNOT00000066511	7.68E-07	18963
ENSRNOT00000051194	7.69E-07	18842
ENSRNOT00000032667	7.69E-07	7399
ENSRNOT00000048618	7.69E-07	19589
ENSRNOT00000006953	7.70E-07	19864
ENSRNOT00000046550	7.70E-07	6407
ENSRNOT00000012492	7.70E-07	20885
ENSRNOT00000025797	7.70E-07	14998
ENSRNOT00000059370	7.70E-07	11627
ENSRNOT00000048570	7.71E-07	912
ENSRNOT00000006055	7.71E-07	7811
ENSRNOT00000015055	7.71E-07	9619
ENSRNOT00000066739	7.72E-07	3197
ENSRNOT00000037690	7.72E-07	3535
ENSRNOT00000028172	7.72E-07	3626
ENSRNOT00000038480	7.72E-07	6093
ENSRNOT00000037224	7.72E-07	19500
ENSRNOT00000035482	7.73E-07	9839
ENSRNOT00000060384	7.74E-07	7104
ENSRNOT00000018647	7.74E-07	2600
ENSRNOT00000002477	7.74E-07	1786
ENSRNOT00000051239	7.74E-07	2939
ENSRNOT00000020637	7.75E-07	24281
ENSRNOT00000032808	7.75E-07	8813
ENSRNOT00000064798	7.75E-07	16270
ENSRNOT00000044562	7.75E-07	15081
ENSRNOT00000044197	7.76E-07	5842
ENSRNOT00000022421	7.77E-07	6782
ENSRNOT00000025950	7.78E-07	14361
ENSRNOT00000026017	7.78E-07	14855
ENSRNOT00000018082	7.78E-07	3618
ENSRNOT00000032693	7.79E-07	19021
ENSRNOT00000000572	7.79E-07	19007
ENSRNOT00000051612	7.80E-07	20197
ENSRNOT00000011793	7.80E-07	19772
ENSRNOT00000056482	7.80E-07	18947
ENSRNOT00000005632	7.81E-07	9380
ENSRNOT00000027785	7.81E-07	4394
ENSRNOT00000006670	7.81E-07	6004
ENSRNOT00000006911	7.81E-07	19877
ENSRNOT00000057357	7.81E-07	2064
