 ,FeatureID,112,115,120,119,124,123,126,125,122,121,118,128,129,127,117,134,133,138,137,136,141,146,147,145,149,148,144,143,142,140,139,135,132,157,156,155,154,153,162,161,167,166,165,164,169,168,163,160,159,158,152,171,178,177,182,181,183,180,179,176,189,188,187,186,185,191,196,195,197,194,193,192,190,184,175,174,201,202,200,203,199,198,173,172,170,151,206,210,209,211,208,207,205,214,215,213,212,204,150,131,217,218,216,130,116,114,111,113,ROOT,Baq35567,BsaATCC15712,BspEniD312,Cco1330,Cdu1210,CkoBAA895,Cma681,CroICC168,Ctuz3032,Cun9529,Cyo29220,Ddi453,Dic586,Dpa2511,DzeEch1591,Ea273,EaeKCTC,EalTW07627,Ebi661,Eca35316,ECH3937,Ecl13047,Efe35469,Ehe105704,Eho49162,Eic33202,EmoLMG25706,Ent638,EpyDSM12163,EraDSM16656,ErwEjp617,EsaBAA894,Eta15947,EtasEt199,EtoPG735,GBAG,GCDA,GCFR,GEAM,GECO,GHAL,GKAS,GLAD,GLGR,GRPL,GSMA,GTGU,GTPT,GYRE,KoxE718,Kpn13884,KvaAt22,MmoSC01,Mwi35017,Opr12841,Pae1,Pag299R,Pal9886,PanAJ13355,PantoeaA4,PantoeaAB,PantoeaAt9b,PantoeaB40,PantoeaGM01,PantoeaSc1,PantoeaSL1M5,PantoeaYR343,PasATCC43949,PbuBAA1590,PcaPC1,PcaPCC21,PectoSCC3193,PluTTO1,Pmi29906,Ppe35198,PreDmel1,Pru33673,PsnBAA1589,Pst25827,PstDC3000,Pstewartii,PvaC91,Pwa43316,RahnellaY9602,Raq33071,Sbl29907,Sbong,SCRI1043,SenLT2,Sod33077,SplA30,Spr568,Trab01,VchN16961,VFI114,WPP1692,Xebo,XneATCC19061,Yal35236,Ybe,YenY11,Yfr,Yin,Ykr33638,Yma53443,Ymo,YPCO92,Ypt31758,Yro43380,Yru29473
"11","ATM-0000011",0.002213,0.001249,0.00078,0.000932,0.001472,0.000257,0.000379,0.000431,9e-06,0.000142,1.5e-05,0.000549,0.000898,0.000419,3.8e-05,0.000348,0.000879,0.000597,0.000148,0.000379,0.000478,0.000656,0.000685,1e-05,0.000204,0.00016,1.4e-05,1.5e-05,3.1e-05,4.2e-05,2.3e-05,8.2e-05,8e-06,8.7e-05,0.000356,0.000193,0.001154,0.000122,0.000217,0.000624,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.000369,8.4e-05,1.5e-05,1.6e-05,5.6e-05,1e-06,0.00194,0.000511,0.000841,0.000597,0.000308,0.000934,8e-06,0.000392,4.2e-05,0.000871,6.5e-05,0.000118,8.9e-05,2.6e-05,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,3.5e-05,0,8e-06,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.000664,2e-06,7e-06,0,1.1e-05,0.001504,0.000285,0.000389,0.000304,3e-05,3e-06,0.00022,0.000416,0.000477,6e-06,0.000303,2.9e-05,3e-06,0,0.000455,0.000837,0.000791,6e-06,6e-06,2e-06,0.001607,6.7e-05,0.000165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"12","ATM-0000012",0.002213,0.001249,0.00078,0.000932,0.001472,0.000257,0.000379,0.000431,9e-06,0.000142,1.5e-05,0.000549,0.000898,0.000419,3.8e-05,0.000348,0.000879,0.000597,0.000148,0.000379,0.000478,0.000656,0.000685,1e-05,0.000204,0.00016,1.4e-05,1.5e-05,3.1e-05,4.2e-05,2.3e-05,8.2e-05,8e-06,8.7e-05,0.000356,0.000193,0.001154,0.000122,0.000217,0.000624,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.000369,8.4e-05,1.5e-05,1.6e-05,5.6e-05,1e-06,0.00194,0.000511,0.000841,0.000597,0.000308,0.000934,8e-06,0.000392,4.2e-05,0.000871,6.5e-05,0.000118,8.9e-05,2.6e-05,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,3.5e-05,0,8e-06,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.000664,2e-06,7e-06,0,1.1e-05,0.001504,0.000285,0.000389,0.000304,3e-05,3e-06,0.00022,0.000416,0.000477,6e-06,0.000303,2.9e-05,3e-06,0,0.000455,0.000837,0.000791,6e-06,6e-06,2e-06,0.001607,6.7e-05,0.000165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13","ATM-0000013",0.943134,0.001249,0.00078,0.000932,0.001472,0.000257,0.000379,0.000431,9e-06,0.000142,1.5e-05,0.119883,0.972521,0.602121,0.01244,0.000348,0.000879,0.124032,0.41242,0.043441,0.000478,0.000656,0.000685,1e-05,0.000204,0.00016,1.4e-05,1.5e-05,3.1e-05,4.2e-05,0.005656,0.003805,0.000176,0.996846,0.98658,0.989889,0.949656,0.978797,0.992459,0.975954,0.99456,0.989541,0.997669,0.998182,0.98864,0.982623,0.991024,0.994897,0.995361,0.989187,0.998584,0.00194,0.000511,0.000841,0.000597,0.000308,0.000934,8e-06,0.000392,4.2e-05,0.000871,6.5e-05,0.000118,8.9e-05,2.6e-05,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,3.5e-05,0,8e-06,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.000664,2e-06,7e-06,0,0.063908,0.957288,0.990262,0.983814,0.156614,0.701763,0.940103,0.929156,0.986271,0.984342,0.9987,0.403772,0.820355,0.349939,0.000467,0.000455,0.000837,0.000791,0.000124,0.000195,3.5e-05,0.24083,0.007978,0.191072,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"14","ATM-0000014",0.943134,0.963646,0.975777,0.958518,0.217848,0.477356,0.987319,0.981066,0.912652,0.940715,0.975469,0.982281,0.972521,0.970181,0.964496,0.988291,0.966182,0.980885,0.98988,0.978996,0.000478,0.979245,0.978373,0.997308,0.992881,0.992422,0.998251,0.998276,0.99658,0.686776,0.864749,0.937601,0.976033,0.996846,0.98658,0.989889,0.949656,0.978797,0.992459,0.975954,0.99456,0.989541,0.997669,0.998182,0.98864,0.982623,0.991024,0.994897,0.995361,0.989187,0.998584,0.947483,0.983368,0.96542,0.981103,0.983005,0.971579,0.997152,0.971471,0.985908,0.97329,0.992417,0.991969,0.992433,0.996035,0.982896,0.965554,0.983176,0.978535,0.979577,0.982016,0.985173,0.99723,0.990047,0.999496,0.996726,0.982664,0.986177,0.99844,0.992221,0.998941,0.961348,0.998038,0.996269,0.99917,0.995019,0.957288,0.990262,0.983814,0.989652,0.996447,0.999289,0.975226,0.986271,0.984342,0.9987,0.984361,0.989126,0.997905,0.999781,0.985074,0.974819,0.955223,0.994016,0.990484,0.994903,0.955093,0.950176,0.898502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"15","ATM-0000015",0.002213,0.118693,0.120638,0.014789,0.217848,0.020699,0.987319,0.981066,0.308124,0.583061,0.052972,0.000549,0.180909,0.013768,0.010907,0.988291,0.205285,0.980885,0.398606,0.038238,0.000478,0.979245,0.978373,0.997308,0.992881,0.992422,0.998251,0.998276,0.674736,0.111768,0.288,0.050016,0.024088,8.7e-05,0.000356,0.000193,0.001154,0.000122,0.992459,0.2939,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.030308,0.000644,0.007529,0.001005,0.00993,3.2e-05,0.136302,0.000511,0.000841,0.981103,0.352878,0.971579,0.869452,0.904341,0.156995,0.129832,0.00546,0.064903,0.218191,0.47073,0.183772,0.243999,0.017652,0.000679,0.001277,0.035892,0.160518,0.047177,0.087117,0.016525,0.003912,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.14426,0.002738,0.013662,0.003304,0.003351,0.957288,0.000285,0.185221,0.147998,0.04762,0.270739,0.559805,0.986271,0.984342,0.9987,0.984361,0.825212,0.017498,0.000721,0.218592,0.974819,0.465266,0.047037,0.00864,0.004901,0.955093,0.119428,0.16115,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
"16","ATM-0000016",0.943134,0.963646,0.975777,0.958518,0.958143,0.976762,0.987319,0.981066,0.996341,0.984902,0.992147,0.982281,0.972521,0.970181,0.986389,0.988291,0.966182,0.980885,0.98988,0.978996,0.984336,0.979245,0.978373,0.997308,0.992881,0.992422,0.998251,0.627124,0.869769,0.932621,0.959098,0.940356,0.974555,0.996846,0.98658,0.989889,0.949656,0.978797,0.992459,0.975954,0.99456,0.989541,0.997669,0.998182,0.98864,0.982623,0.991024,0.994897,0.995361,0.989187,0.998584,0.947483,0.983368,0.205696,0.981103,0.983005,0.971579,0.997152,0.971471,0.719228,0.97329,0.992417,0.991969,0.992433,0.996035,0.982896,0.001174,0.030625,0.978535,0.264135,0.519803,0.762184,0.946425,0.967799,0.971915,0.971286,0.982664,0.986177,0.99844,0.992221,0.998941,0.961348,0.983642,0.976062,0.99271,0.965052,0.957288,0.990262,0.983814,0.989652,0.996447,0.999289,0.975226,0.986271,0.984342,0.9987,0.984361,0.989126,0.979743,0.997594,0.985074,0.974819,0.955223,0.963045,0.974079,0.983513,0.955093,0.896817,0.813202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"17","ATM-0000017",0.002213,0.118693,0.120638,0.014789,0.217848,0.020699,0.987319,0.209558,0.010436,0.002244,0.000697,0.000549,0.000898,0.000419,0.000647,0.000348,0.000879,0.124032,0.006673,0.001631,0.000478,0.979245,0.000685,0.15791,0.000204,0.00016,0.002806,0.032243,0.00239,0.000746,0.008165,0.003588,0.000364,8.7e-05,0.000356,0.000193,0.001154,0.000122,0.992459,0.2939,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.030308,0.000644,0.007529,0.001005,0.000737,5e-06,0.136302,0.000511,0.000841,0.981103,0.352878,0.188298,0.121056,0.360714,0.021463,0.000871,6.5e-05,0.000118,0.02415,0.122208,0.183772,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,0.00015,0.004533,0.000153,0.000423,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.14426,0.000781,0.009919,0.002116,0.000629,0.001504,0.000285,0.000389,0.000304,3e-05,3e-06,0.00022,0.000416,0.000477,6e-06,0.048832,0.000349,0.000171,2e-06,0.000455,0.359132,0.019262,0.000687,0.000377,0.00039,0.001607,0.004527,0.012681,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
"18","ATM-0000018",0.002213,0.001249,0.213515,0.490499,0.001472,0.000257,0.000379,0.106246,0.000548,0.050238,0.06298,0.000549,0.000898,0.000419,0.005782,0.000348,0.000879,0.000597,0.000148,0.000379,0.000478,0.000656,0.000685,1e-05,0.000204,0.00016,1.4e-05,1.5e-05,3.1e-05,4.2e-05,2.3e-05,8.2e-05,8e-06,8.7e-05,0.000356,0.000193,0.001154,0.000122,0.000217,0.000624,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.000369,8.4e-05,1.5e-05,1.6e-05,0.006268,8e-06,0.00194,0.000511,0.000841,0.000597,0.000308,0.000934,8e-06,0.000392,4.2e-05,0.000871,6.5e-05,0.000118,8.9e-05,2.6e-05,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,3.5e-05,0,8e-06,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.000664,2e-06,7e-06,0,1.6e-05,0.001504,0.000285,0.000389,0.000304,3e-05,3e-06,0.00022,0.000416,0.000477,6e-06,0.000303,2.9e-05,4e-06,0,0.000455,0.000837,0.000791,7e-06,2.6e-05,5e-06,0.001607,0.00017,0.000328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"19","ATM-0000019",0.002213,0.001249,0.00078,0.000932,0.001472,0.000257,0.000379,0.000431,9e-06,0.000142,1.5e-05,0.000549,0.000898,0.000419,3.8e-05,0.000348,0.000879,0.000597,0.000148,0.000379,0.000478,0.000656,0.000685,1e-05,0.000204,0.00016,1.4e-05,1.5e-05,3.1e-05,4.2e-05,2.3e-05,8.2e-05,8e-06,0.996846,0.98658,0.989889,0.949656,0.978797,0.992459,0.2939,0.99456,0.989541,0.997669,0.998182,0.98864,0.982623,0.991024,0.796722,0.887322,0.579216,0.942059,0.00194,0.000511,0.000841,0.000597,0.000308,0.000934,8e-06,0.000392,4.2e-05,0.000871,6.5e-05,0.000118,8.9e-05,2.6e-05,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,3.5e-05,0,8e-06,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.000664,2e-06,7e-06,0,0.063354,0.001504,0.000285,0.000389,0.000304,3e-05,3e-06,0.00022,0.000416,0.000477,6e-06,0.000303,2.9e-05,0.000981,1e-06,0.000455,0.000837,0.000791,1.7e-05,1e-05,2e-06,0.001607,9e-05,0.000198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20","ATM-0000020",0.002213,0.001249,0.00078,0.000932,0.001472,0.000257,0.000379,0.000431,9e-06,0.000142,1.5e-05,0.000549,0.000898,0.000419,3.8e-05,0.000348,0.000879,0.000597,0.031668,0.003016,0.000478,0.000656,0.000685,1e-05,0.000204,0.00016,1.4e-05,1.5e-05,3.1e-05,4.2e-05,2.3e-05,0.000258,2.2e-05,8.7e-05,0.000356,0.000193,0.001154,0.000122,0.000217,0.000624,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.000369,8.4e-05,1.5e-05,1.6e-05,5.6e-05,1e-06,0.00194,0.000511,0.000841,0.000597,0.000308,0.000934,8e-06,0.000392,4.2e-05,0.000871,6.5e-05,0.000118,8.9e-05,2.6e-05,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,3.5e-05,0,8e-06,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.000664,2e-06,7e-06,0,1.1e-05,0.001504,0.000285,0.000389,0.147998,0.001683,4.8e-05,0.000785,0.000416,0.000477,6e-06,0.000303,9.6e-05,4e-06,0,0.000455,0.000837,0.000791,8e-06,7e-06,2e-06,0.001607,7e-05,0.000168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21","ATM-0000021",0.002213,0.23415,0.00078,0.000932,0.13277,0.011886,0.000379,0.000431,0.000107,0.000527,5.4e-05,0.000549,0.000898,0.000419,0.000111,0.000348,0.000879,0.000597,0.000148,0.000379,0.000478,0.000656,0.000685,1e-05,0.000204,0.00016,1.4e-05,1.5e-05,3.1e-05,4.2e-05,2.3e-05,8.2e-05,8e-06,8.7e-05,0.000356,0.000193,0.001154,0.000122,0.000217,0.000624,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.000369,8.4e-05,1.5e-05,1.6e-05,0.006268,8e-06,0.136302,0.000511,0.000841,0.000597,0.000308,0.000934,8e-06,0.000392,4.2e-05,0.000871,6.5e-05,0.000118,8.9e-05,2.6e-05,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,3.5e-05,0,8e-06,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.000664,2e-06,7e-06,2.5e-05,3.1e-05,0.001504,0.000285,0.000389,0.000304,3e-05,3e-06,0.00022,0.000416,0.000477,6e-06,0.000303,2.9e-05,6e-06,0,0.000455,0.359132,0.019262,2e-05,1.2e-05,8.8e-05,0.001607,0.000178,0.000339,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22","ATM-0000022",0.002213,0.001249,0.00078,0.000932,0.001472,0.000257,0.000379,0.000431,9e-06,0.000142,1.5e-05,0.000549,0.000898,0.000419,3.8e-05,0.000348,0.000879,0.000597,0.000148,0.000379,0.000478,0.000656,0.000685,1e-05,0.000204,0.00016,1.4e-05,1.5e-05,3.1e-05,4.2e-05,2.3e-05,8.2e-05,8e-06,8.7e-05,0.000356,0.000193,0.001154,0.000122,0.000217,0.000624,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.000369,8.4e-05,1.5e-05,1.6e-05,5.6e-05,1e-06,0.00194,0.000511,0.000841,0.078206,0.005594,0.000934,6.1e-05,0.001411,0.000156,0.000871,6.5e-05,0.000118,8.9e-05,2.6e-05,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,3.5e-05,0,2.1e-05,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.000664,5e-06,1.5e-05,0,1.6e-05,0.001504,0.000285,0.000389,0.000304,3e-05,3e-06,0.00022,0.000416,0.000477,6e-06,0.000303,2.9e-05,4e-06,0,0.000455,0.000837,0.000791,7e-06,6e-06,2e-06,0.955093,0.059625,0.001034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23","ATM-0000023",0.359136,0.001249,0.975777,0.958518,0.13277,0.336795,0.987319,0.209558,0.114895,0.301973,0.683421,0.982281,0.972521,0.970181,0.806429,0.000348,0.000879,0.000597,0.000148,0.000379,0.000478,0.000656,0.000685,1e-05,0.000204,0.00016,1.4e-05,1.5e-05,3.1e-05,4.2e-05,2.3e-05,8.2e-05,8e-06,8.7e-05,0.000356,0.000193,0.001154,0.000122,0.000217,0.000624,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.000369,8.4e-05,1.5e-05,1.6e-05,5.6e-05,1e-06,0.00194,0.000511,0.000841,0.000597,0.000308,0.000934,8e-06,0.000392,4.2e-05,0.000871,6.5e-05,0.000118,8.9e-05,2.6e-05,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,3.5e-05,0,8e-06,0.000535,0.07378,0.000436,0.000224,3.6e-05,0.002328,5e-06,1.5e-05,0,1.5e-05,0.001504,0.000285,0.000389,0.000304,3e-05,3e-06,0.00022,0.237971,0.000477,0.001171,0.001021,9.6e-05,6e-06,0,0.000455,0.000837,0.000791,8e-06,0.048936,0.00077,0.001607,0.000294,0.014131,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"24","ATM-0000024",0.943134,0.001249,0.00078,0.000932,0.001472,0.023527,0.000379,0.000431,0.000165,0.000535,5.4e-05,0.000549,0.180909,0.013768,0.000339,0.988291,0.966182,0.124032,0.006673,0.001631,0.000478,0.221526,0.130066,0.048268,0.000204,0.00016,0.001008,0.00014,0.000229,0.000357,0.007149,0.002609,0.03222,0.996846,0.155785,0.669958,0.854305,0.243,0.992459,0.2939,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.000369,8.4e-05,0.004055,0.000362,0.00805,0.005231,0.947483,0.983368,0.96542,0.000597,0.000308,0.188298,0.000843,0.001445,0.074978,0.97329,0.992417,0.991969,0.992433,0.996035,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,0.247937,0.026379,0.101393,0.982664,0.986177,0.99844,0.992221,0.998941,0.961348,0.443061,0.058447,0.359421,0.027978,0.001504,0.000285,0.000389,0.000304,3e-05,3e-06,0.00022,0.986271,0.984342,0.9987,0.984361,0.05576,0.005168,0.000268,0.108854,0.065834,0.040154,0.003779,0.00057,0.000149,0.955093,0.07719,0.330544,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0
"25","ATM-0000025",0.002213,0.001249,0.00078,0.000932,0.001472,0.000257,0.000379,0.000431,9e-06,0.000142,1.5e-05,0.000549,0.000898,0.000419,3.8e-05,0.000348,0.000879,0.000597,0.000148,0.000379,0.000478,0.000656,0.000685,1e-05,0.000204,0.00016,1.4e-05,1.5e-05,3.1e-05,4.2e-05,2.3e-05,8.2e-05,8e-06,8.7e-05,0.000356,0.000193,0.001154,0.000122,0.000217,0.000624,0.000153,0.000254,2.6e-05,2.9e-05,0.000343,0.000369,8.4e-05,1.5e-05,1.6e-05,5.6e-05,1e-06,0.00194,0.000511,0.000841,0.000597,0.000308,0.000934,8e-06,0.000392,4.2e-05,0.000871,6.5e-05,0.000118,8.9e-05,2.6e-05,0.000527,0.001174,0.000199,0.000679,2e-04,0.00013,8.5e-05,2e-06,3.5e-05,0,8e-06,0.000535,0.000422,7e-06,0.000224,1.1e-05,0.000664,2e-06,7e-06,0,1.1e-05,0.001504,0.000285,0.000389,0.000304,3e-05,3e-06,0.00022,0.000416,0.000477,6e-06,0.000303,2.9e-05,3e-06,0,0.000455,0.000837,0.000791,6e-06,6e-06,2e-06,0.955093,0.059609,0.001026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26","ATM-0000026",0.082305,0.001249,0.120638,0.014789,0.217848,0.477356,0.000379,0.106246,0.101103,0.011425,0.001356,0.119883,0.000898,0.004646,0.001854,0.165286,0.0145,0.200473,0.011383,0.11567,0.183542,0.979245,0.19535,0.837197,0.992881,0.992422,0.972697,0.990974,0.990674,0.892937,0.934528,0.307963,0.038015,0.996846,0.98658,0.989889,0.949656,0.978797,0.200906,0.017246,0.121667,0.004745,0.07339,0.398193,0.000343,0.030308,0.052626,0.003456,0.010244,0.02327,0.209871,0.947483,0.17309,0.015053,0.981103,0.983005,0.971579,0.997152,0.273963,0.021463,0.000871,6.5e-05,0.037064,0.00188,0.000174,0.982896,0.001174,0.000199,0.183075,0.005605,0.054378,0.21403,0.644029,0.032438,0.00114,0.000956,0.130424,0.000422,0.000477,0.131752,0.001053,0.004668,0.00032,0.001004,0.012592,0.020255,0.166727,0.111805,0.558114,0.989652,0.937465,0.989125,0.590262,0.986271,0.984342,0.9987,0.984361,0.842848,0.045941,0.002343,0.000455,0.065834,0.005433,0.003407,0.002694,0.001151,0.955093,0.114085,0.213349,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
